,env,nei_count,backoff,d,epoch,src,nei,etl,rtl,uwb_exposure,uwb_lst_scheduled,uwb_lst_aborted,uwb_lst_timeout,uwb_req_scheduled,uwb_req_aborted,uwb_req_timeout,uwb_req_count,uwb_avg_d_cm,uwb_avg_los,uwb_avg_rssi
360,iotlab-lille,13,30,4.2666380207371715,75601285,0A:E7,45:ED,1FA207896762AD88B8F0CA977C9919B95E3735CE62F9DFBD3CC3B40350166E3F,46D9C86358E68AA1814CF1C185C421703CB3F4A51DED289286E3B4FF71DDC38A,845,30,0,1,101,0,73,28,406,,
361,iotlab-lille,13,30,2.9271487833726537,75601285,0A:E7,51:A5,DC30CC2AC67980FB011E077F563430F16353771439644AA2B682CB4E2AB590B8,505E02C79620F62D5A817E3D5E2A4432B586531EB264DB632573B3596CCE5694,846,30,0,1,105,0,77,28,281,,
362,iotlab-lille,13,30,3.0926040807060975,75601285,0A:E7,3B:65,96630B2C5D2889D01523C8EA381D74A6BF58475AB341B8E8AE6EB7DBC42509FC,C97E34687958F0C2BCE44B1CBA669D9B52E9E5F4C2B2BE2097537F88DE3FCB47,851,31,0,2,110,0,82,28,294,,
363,iotlab-lille,13,30,9.208572093435553,75601285,45:ED,28:6B,EB0A6FB7E8981FD16318A800839A968AFFC7594DE0F5B26883FD4E129994D72E,F81D4376873047A3E37DCD098192ACA63924878C5A2064E5A2468E2DACB2C004,846,30,0,2,110,0,81,29,907,,
364,iotlab-lille,13,30,9.24286211083991,75601285,45:ED,15:7D,96578F663FB5F4BF68B1827E1C940877E81B43EA4E02590ADD233A20FD5A4058,1541AD3D2746A6281E9EDAA39983FFE22905647E7DBD26B0F7E7E778B8786494,841,31,0,2,102,0,74,28,913,,
365,iotlab-lille,13,30,9.549371707081047,75601285,45:ED,C3:5D,7DB171CBBC8F132ADCC37FCF5CD367E224DFE9836C62AC503C265BD84A8A37DE,16B2945343F497D3EEEBB31F2AFFD2EAA348264C0C755B7AB8CC21F53B5ECFFF,845,31,0,2,126,0,99,27,931,,
366,iotlab-lille,13,30,9.814163234835663,75601285,45:ED,54:BB,87DF6C1DD3AA3004281DC693A66C313E305ADCFD5D9023BA0370FE88F044C184,A638B906F376E640C83A1B0E280B5848F09B207911586785B5427574123E4718,841,29,0,1,105,0,76,28,967,,
367,iotlab-lille,13,30,8.54658996325435,75601285,45:ED,0B:6D,DC9E052397843BBC0F1AC9CC0C8D0B6E75ECB9A63CDB81B58F95B740EB591CC8,924E956DD04CEF415E7671FC9052AFE2B340B1E7FF22F4392127D6931289B20E,840,29,0,1,100,0,71,29,843,,
368,iotlab-lille,13,30,9.037931179202463,75601285,45:ED,69:AD,5FCA17FF1E4367A68A7D02966DA18346419F17FFF8B46435CCBBB76952C6CA09,D6C98EDC26534E3F08904683347D7CFB2C0B3189D2C1DCD65ECD0BDB43D6F111,834,30,0,1,99,0,71,28,906,,
369,iotlab-lille,13,30,6.245974703759215,75601285,45:ED,12:A7,4447E05CC2C4AD17D1A8D7D54A24231BE77385CEEDC72F73C4C5C9293366C00F,258D7AFCD1F44F205E9A89DA9CA6AB03CDE5C63054EC7570263C64D607442448,840,36,0,8,105,0,77,28,615,,
370,iotlab-lille,13,30,6.903057293692412,75601285,45:ED,F0:BB,58E68AEFAD0A74D3CE39441FAE364AF699A258B7D68A4774D7A6BA5E16753C2D,42B489039BFAEFE8C529FAF4FF8609896BF2751A2BA11ED007BA7A0FD0B74B69,835,35,0,8,101,0,73,28,696,,
371,iotlab-lille,13,30,4.402294856094943,75601285,45:ED,E2:E7,05FFBA3EB4CD1DF0901104743F8BF6563F4946DE5A6B3ACB9345E5A164C769CB,C8E30494F1305A47C27E7E36F9BF30BC4122D36AC3976EFAB143ED15487EA7AD,829,30,0,1,92,0,63,28,429,,
372,iotlab-lille,13,30,3.092604080706097,75601285,45:ED,D4:AB,7CB7B7944E8E55625894C79FCFFDDE7F85DC9C4544FBB0DB02A2B4227D7A5D44,1FEBB8D9EE5D0AB724E9B5AD0F95D2656C54D92D7A03BD98E11D62E1514B530B,829,36,0,8,95,0,65,29,302,,
373,iotlab-lille,13,30,4.2666380207371715,75601285,45:ED,0A:E7,46D9C86358E68AA1814CF1C185C421703CB3F4A51DED289286E3B4FF71DDC38A,1FA207896762AD88B8F0CA977C9919B95E3735CE62F9DFBD3CC3B40350166E3F,829,29,0,1,93,0,62,29,405,,
374,iotlab-lille,13,30,2.3999999999999986,75601285,45:ED,3B:65,F6D28CFD0DADFE7DC0F28CE897B8A9BAB2307FBB0812B269424E2CFADDB8B80D,C4ABD8F6960AC174DC29F6A59FCEDDBB65E449ADC2447BC494800903A90538AD,851,33,0,4,112,0,84,28,221,,
375,iotlab-lille,13,30,2.0808652046684815,75601285,45:ED,51:A5,C2BB07B8371D312691A5FC2AE18F64F42F5352F6BF26EBDB68779BD1CAFB360F,39B82919B7FE44F290BD5A95A899E681546C9F43ABF846F3951FF5B3049811EB,846,30,0,2,110,0,81,29,201,,
376,iotlab-lille,13,30,9.586751274545513,75601286,51:A5,28:6B,552D0BB7BEAD7145E4C6EFB935CC9EB9141F7C146CA1BB129AF13E41716B4BCE,5C6A77505163BDEAC283600C6BBEC2C76B93F5E1A82549939732790942C0DAA7,839,30,0,2,109,0,81,28,973,,
377,iotlab-lille,13,30,9.212193007096628,75601286,51:A5,C3:5D,3F7C8D9D9820A91A502ECDC2275BF2311221A52D096D9035EB9E65DD051010F5,6EFF5A45DFB56FD3E76DFDCA565A9B31AFB8B58EBB3C64B7FA5E727DEBCBA482,835,33,0,6,102,0,74,28,920,,
378,iotlab-lille,13,30,9.586751274545511,75601286,51:A5,54:BB,87AEA60F7935C24FB667F24D42C5E74E4A4A0CE6D2A69D97DD97744433F2E03F,E5FB667E441BBBE7FBF4C80284D5D4A5660786D296E2EFE151792710F9220DEF,840,32,0,3,106,0,77,29,959,,
379,iotlab-lille,13,30,8.31674215062605,75601286,51:A5,0B:6D,798AEE7701727312A99065F1A5435C04FFADC8DB7FE08813E7242620535DD732,7C4B299AFDAC4966CA81B0F33ECAC23565BD1F4586179C9173417D829F43CD1F,836,30,0,1,101,0,69,32,828,,
380,iotlab-lille,13,30,8.488121111294303,75601286,51:A5,69:AD,78EB083EDCD29BA47060D86516031A689E1913AA633C09380FEB04C18035277D,9CCFE8F7C5182D40032DAB9A130EFA871058228B73060571C0402A9C9C8290E9,835,29,0,1,103,0,72,31,842,,
381,iotlab-lille,13,30,5.927579607225871,75601286,51:A5,12:A7,E0A9A0024A2A3A8B29E58CEFBF718A751878E3026CA0F4F5A343B32DF8414919,AF03D928061F355CF085B6B814D66105C296E9FCEAF4114B7CB36D86A317CA3D,850,30,0,1,120,0,92,28,566,,
382,iotlab-lille,13,30,6.165727856465935,75601286,51:A5,F0:BB,B1DEC5A65FDF9D7F5C65D85C01CBF2B2F247A722DAB0A6BA652F337B08EC0D04,8C04EB710596EA2BADAC2A6620172AB6DFBFB12D899CEE7352414C8D5E1D8CCB,840,30,0,1,111,0,83,28,607,,
383,iotlab-lille,13,30,3.553055023497384,75601286,51:A5,E2:E7,DFE2CE5AA89EDF33DB78A0C361637DF99DD06A00077353A832CD0735182A1957,56C4CB4340027BA7E703153A350E90615C251A806FF8F432D99F2B0BFB2E2606,830,31,0,2,100,0,71,28,347,,
384,iotlab-lille,13,30,2.384994758904096,75601286,51:A5,D4:AB,769B4DDDA1AB491249F98FE5215C19764C8E381381AFACA1CF96B904297DD8C5,3E87355C0044A676A4177E54EE74BE60563D1EC43D270123F17C280FF0856C6B,845,31,0,2,115,0,86,29,224,,
385,iotlab-lille,13,30,2.9271487833726537,75601286,51:A5,0A:E7,505E02C79620F62D5A817E3D5E2A4432B586531EB264DB632573B3596CCE5694,DC30CC2AC67980FB011E077F563430F16353771439644AA2B682CB4E2AB590B8,830,31,0,3,99,0,69,29,278,,
386,iotlab-lille,13,30,2.0808652046684815,75601286,51:A5,3B:65,758C5289CE6C21321439366F30AB220B161A6E036B0BB1C824D281BA8F1B6957,F192AC540DE101BB040FAD8801ECB4630851A5BF099CAA7281DFD5D1CC3A92B5,845,30,0,1,114,0,85,29,194,,
387,iotlab-lille,13,30,9.212193007096628,75601286,51:A5,15:7D,65235DACBE9514EFBE5D64E41C8F0D6BF1A806FFFDDE03060436C66D01E698FB,2FC1698057E6B79C6F7D80477CCFEE089C0A21EBB2C44FB0CF47F059FC8B2459,840,30,0,1,109,0,81,28,929,,
388,iotlab-lille,13,30,2.0808652046684815,75601286,51:A5,45:ED,39B82919B7FE44F290BD5A95A899E681546C9F43ABF846F3951FF5B3049811EB,C2BB07B8371D312691A5FC2AE18F64F42F5352F6BF26EBDB68779BD1CAFB360F,840,31,0,2,110,0,82,28,198,,
389,iotlab-lille,13,30,9.814163234835664,75601285,3B:65,28:6B,185D95610868B8B945AD5D20D8DF8C97E5014DABD03FC65C74BBAF1FB8376BDA,2F22B1D0D180CDAA7C1A27C7ECEE6844A1775F61FBE5AF77CCD2C7C5E99F7C46,839,31,0,2,83,0,55,28,981,,
390,iotlab-lille,13,30,9.549371707081047,75601285,3B:65,15:7D,498F9028ADD63D6DF032F30FB2D0C8563647C2CFF0F0430ECE2CAB9E3A7314D4,F874D7CB1ACF65B2D9F0E3C6A6E676153EC2D07A1C6CEEC9D646F2E08625ECBD,850,31,0,3,93,0,64,29,950,,
391,iotlab-lille,13,30,9.24286211083991,75601285,3B:65,C3:5D,49BD8556BA24233A35E99A1CD6A589D56EA8AE53F6F86CAD04209C5249D7F64B,C5F3CA0288B8F0405BF3CBBAA9A792773F3A563490286DC0EB6D6FA3A62A967C,850,30,0,2,120,0,91,29,917,,
392,iotlab-lille,13,30,9.208572093435551,75601285,3B:65,54:BB,254C2198D4FC79BB6A68F65EDBAF6618CE08C0B97DCB01D9AD4C13F4E184D182,741CCAA85C1CC72AEBE7F21569860C08DAF3CFF63B5D32921A6B5ECC37798125,840,31,0,3,84,0,55,29,917,,
393,iotlab-lille,13,30,8.713449374386702,75601285,3B:65,0B:6D,37C3A6180B2E4368126BF9A092B2AF580714D99B4A70EC702D682607B0A18B8D,C213F16CF7EA9936E5374457FA113E3D61C4BAADF2ECB608C24DE261249F4FBE,845,29,0,1,89,0,61,28,865,,
394,iotlab-lille,13,30,8.546589963254352,75601285,3B:65,69:AD,DEED2185D09378DB6580216A9EFC06640CB97A9922406482D1828D9D57058466,3A47691D423B6B3BCE15DBC07C05F2690E8632A20ABAE9562A5FFB3C5C80EF51,840,30,0,2,83,0,53,30,849,,
395,iotlab-lille,13,30,6.472418404275176,75601285,3B:65,12:A7,08D048322E9E307C1A491324E140A417201AC1CFB9DBDE0FCAC739C85E2640C3,18565DB84DCED0C8E63938E5603178A507ADF315937122429ED9CC9AAB9C0926,850,30,0,2,94,0,66,28,642,,
396,iotlab-lille,13,30,6.245974703759215,75601285,3B:65,F0:BB,3156755B9C190221345175247832AEEB6D8B0E7DAA6136FF92FB81514346BC68,9EA49E7AF1504F77A31FAF12C1D1F4EC5CB2519BD9B9A6AF34B37581B05ABF1B,845,31,0,3,88,0,58,30,617,,
397,iotlab-lille,13,30,4.062043820541576,75601285,3B:65,E2:E7,2FA89324A4A38DFFA97259423D3B06E23D95EF439AA29CDB3F50BCA8AC58633B,412E2DA210251C7B213F83D2B733409A8CFB310B7D32F82AFE5FA38BA2F23ABC,845,31,0,2,118,0,90,28,398,,
398,iotlab-lille,13,30,3.5276337678392875,75601285,3B:65,D4:AB,E8D7F4A2CE925DEB6595034535F692F38F3D9E5CEA0C9373CC5F688EF8FACFD6,361BC582D16F8443C272AEBBBEF12E448532791537F184B84E1CBA425C1E00FB,799,31,0,1,101,0,72,28,366,,
399,iotlab-lille,13,30,3.0926040807060975,75601285,3B:65,0A:E7,C97E34687958F0C2BCE44B1CBA669D9B52E9E5F4C2B2BE2097537F88DE3FCB47,96630B2C5D2889D01523C8EA381D74A6BF58475AB341B8E8AE6EB7DBC42509FC,835,29,0,1,80,0,51,29,294,,
400,iotlab-lille,13,30,2.3999999999999986,75601285,3B:65,45:ED,C4ABD8F6960AC174DC29F6A59FCEDDBB65E449ADC2447BC494800903A90538AD,F6D28CFD0DADFE7DC0F28CE897B8A9BAB2307FBB0812B269424E2CFADDB8B80D,845,29,0,1,116,0,88,28,220,,
401,iotlab-lille,13,30,2.0808652046684815,75601285,3B:65,51:A5,F192AC540DE101BB040FAD8801ECB4630851A5BF099CAA7281DFD5D1CC3A92B5,758C5289CE6C21321439366F30AB220B161A6E036B0BB1C824D281BA8F1B6957,840,31,0,2,139,0,112,27,188,,
402,iotlab-lille,11,10,1.8515128949051394,75586173,28:6B,15:7D,1FD7C0772F58642B54517CFB96D0059FCD9390A50E6C4EAB7F6CB2678142B5F0,B209936DEA6EE4F9C75B4663B1CB1A15FA3B3E3AF2556E8A04E89CA57ACAB0E7,856,89,0,2,229,0,144,85,180,,
403,iotlab-lille,11,10,3.86627727924421,75586173,28:6B,C3:5D,62B1E0EA13BD0E09BDA487DDA9CC7857259C60AEEDC2C7B600D49BC7D30BE06D,A662CA52615263A616F8FA306083C500D41362DC55F8C82C1FCAACB71B7504E7,856,88,0,2,228,0,142,86,394,,
404,iotlab-lille,11,10,4.800000000000001,75586173,28:6B,54:BB,567A089EEB292B72401E1AE5E004D7C318C7B69DCA8C2F9FBE611C3ED2872669,26E5163F91132078FBEB659039EA639237998632BB38F1571F439E3A44BF2B65,856,86,0,4,224,0,141,83,487,,
405,iotlab-lille,11,10,2.7905555002543854,75586173,28:6B,0B:6D,46B56ADD6BD1922E3ADB07ED11B89219943F11AF40447B64D7C0B6AE01412A6A,54047C2E97707698FBA781ABCFFDB08812CC4E0AC29964B8C35642B488B6A881,852,88,0,3,230,0,144,86,285,,
406,iotlab-lille,11,10,4.7103290755530045,75586173,28:6B,69:AD,D406872A437F8D8D357F6F40BBDED0D1860D01C82FDA025495AEC39CAD61AE59,A036501F3150CE772151D203E58B02EC76D5DA5D133BF6707AC30A2148835AFA,857,85,0,5,260,0,180,80,490,,
407,iotlab-lille,11,10,4.192755657082822,75586173,28:6B,12:A7,67BDB357AE71F2147B7F8C37A68AA45AF32561E2F297DB3F2E1C9E32DE05CD8E,2E3AF232C747EA8136C3F8BFBE4D5267E1FFDDD49F5EEB5D10CD40DB085DEB56,857,85,0,3,234,0,150,84,425,,
408,iotlab-lille,11,10,5.655015473011549,75586173,28:6B,F0:BB,4A9537D5AF8CD3E8B45913332CE783679364E313FD94CEDBF9ED68CA5A5B589D,E0481439C1C01199FC076B897FDD6C617D4344853D4FAD8BAF752B87FE647508,856,90,0,5,232,0,148,84,574,,
409,iotlab-lille,11,10,6.682155340906107,75586173,28:6B,E2:E7,80B62E1F56710003A77329D409300A3455836FFD9703ACE23933BC3C97453919,7925062BCFBB95C9E954C25B70DBB64FA86CE990E8F1428BEDE73BEF7D18898B,855,86,0,2,216,0,130,86,701,,
410,iotlab-lille,11,10,7.339427770609913,75586173,28:6B,D4:AB,88D3618EE492D3E99D640FD863E069C37A17D5D247D9523FDCBA4E6904AA495B,8B68561EE9ECC6D2B23FC59D46EADF6A1CBFE2239845C3E47062DBAC16A5840A,856,87,0,2,236,0,154,82,733,,
411,iotlab-lille,11,10,8.262396746707338,75586173,28:6B,0A:E7,78AFB8FE36068C303ED1E3616752C5EB8A762088E1BBBD1CB0DF9C4D405863AC,4BF9DBF652A4178863178ADAF3C445D85FB182621DBDBD8A747F98FA78DD86E4,856,86,0,4,237,0,157,80,838,,
412,iotlab-lille,11,10,9.208572093435553,75586173,28:6B,45:ED,921634303D692D17E2C2CABE4938AA7A66199FC2B39975D9027C11F4CFB7ED26,938741D94B7BEC533D4EFC550AA6469A7BF3C649E4A7D3ED97F254EA6139BA3E,846,85,0,2,245,0,162,82,908,,
413,iotlab-lille,11,10,1.8515128949051394,75586174,15:7D,28:6B,B209936DEA6EE4F9C75B4663B1CB1A15FA3B3E3AF2556E8A04E89CA57ACAB0E7,1FD7C0772F58642B54517CFB96D0059FCD9390A50E6C4EAB7F6CB2678142B5F0,851,87,0,2,209,0,122,86,180,,
414,iotlab-lille,11,10,2.3999999999999986,75586174,15:7D,C3:5D,D2D0FED9B9463FDD56A715603ADB096FF59D2FA5249AF2AA30BEF9D37B8315AF,6CB18AFD9DC72735118AD9ED5A3E1A9CB1D71AF68B94F8290FD378AC48E175DF,857,87,0,4,237,0,151,86,251,,
415,iotlab-lille,11,10,3.866277279244207,75586174,15:7D,54:BB,67EC1195776C793EB52CD5689EA1F636C0E3CF00691635D5CA636E47F14146C5,BFBFA75F7F70AD44D6C2F3D1CC4C07267B3A93D195F17D3C0AE0DC6D8D0F70A6,857,86,0,5,226,0,142,84,396,,
416,iotlab-lille,11,10,1.1696580696938728,75586174,15:7D,0B:6D,C85877A897A175E0D1B636F7ADA9308D5FEE03D56B4D96E3EAB54BD92AA4184E,E186D2CF251D66BB6688331F08A1A359134E04E13C81DE2870AB9D0FFA7CE9B7,857,93,0,6,231,0,145,86,113,,
417,iotlab-lille,11,10,3.163558123379433,75586174,15:7D,69:AD,4F9BEAC645365342E96FBC0D38929208DB2BBCF7B9B28B275DC39446FE9E9034,18734987F77DC49D9B969596DB758D1D8B229821C9E1B417CBCC8719278D0DC5,851,84,0,3,225,0,141,84,321,,
418,iotlab-lille,11,10,3.3406735847729867,75586174,15:7D,12:A7,A5898577A82BF02ECB26326258FD4DF743D755A7130B0449BAC58B0B7513CB4F,6FD71CFDD331C601F78D32677696622D4E4EAE59675DD60AD86C2B7AD27EE680,857,87,0,4,227,0,144,83,332,,
419,iotlab-lille,11,10,4.4497303289075845,75586174,15:7D,F0:BB,9EB2B682F449A9E0C3AB9395C3796D460DE92B52A501EAA87B110B8786119AC0,517318769051069D24E1D64581ADDFC6AD4A56CA46AF0D9D2429B40144FFBF29,857,86,0,2,228,0,144,84,428,,
420,iotlab-lille,11,10,5.945763197437315,75586174,15:7D,E2:E7,3D1AAC55B1E89B1F03BD71F9913E5F680A3B3E5097F22AE9868D77B3D15E06C5,62C06491CD544435F6EDFD2831182EBFDCCE2C188CCF9954D11DC8C12EADC869,856,92,0,6,229,0,144,85,598,,
421,iotlab-lille,11,10,6.888258125244727,75586174,15:7D,D4:AB,A28CC7A063176F48B541C2003534C89F212FFA2C43AD13264D60A39A6CC710D4,0F183E75ECA0C80EBA5730880D5CFF1BDEC90018563125C46D822A0EBF799246,856,85,0,2,218,0,133,85,694,,
422,iotlab-lille,11,10,9.24286211083991,75586174,15:7D,45:ED,07A082C329D79E8330AC6B3D53092A9885BBEF4AF93903DE7F5CC13724F4AC7A,4C18CC6DE06A511D014C3B7BFFD7FC59BD6EA20BCE4491CAE6D221005B09EE7D,846,87,0,4,221,0,134,86,914,,
423,iotlab-lille,11,10,7.489198889066841,75586174,15:7D,0A:E7,230093D2C14275862F1E8B4208F851D86B559CCF4EF036B9D2E6FCCEBE2BDA89,2C4AA84369B8721B219F7AFC221567A5D683AF742C974895629300244883C864,846,60,0,1,417,0,356,60,736,,
424,iotlab-lille,11,10,3.86627727924421,75586174,C3:5D,28:6B,A662CA52615263A616F8FA306083C500D41362DC55F8C82C1FCAACB71B7504E7,62B1E0EA13BD0E09BDA487DDA9CC7857259C60AEEDC2C7B600D49BC7D30BE06D,850,90,0,5,229,0,145,84,393,,
425,iotlab-lille,11,10,2.3999999999999986,75586174,C3:5D,15:7D,6CB18AFD9DC72735118AD9ED5A3E1A9CB1D71AF68B94F8290FD378AC48E175DF,D2D0FED9B9463FDD56A715603ADB096FF59D2FA5249AF2AA30BEF9D37B8315AF,854,89,0,2,238,0,155,83,254,,
426,iotlab-lille,11,10,1.8515128949051372,75586174,C3:5D,54:BB,2256B52260BA1EB54627B5BD31F97C410EAC9532B553888B10052B1BE20D05EE,9F614F76ECF471AD16C521FBF80A6F3B1A29B3AF3B528BFBA6B22D08022B6212,857,89,0,2,233,0,146,87,186,,
427,iotlab-lille,11,10,2.0610919436065926,75586174,C3:5D,0B:6D,930E27D1E770558514F73C4624F5BF111000BFF9F5FC2ECBE60E258105A960A0,2A689E14C3E55AC0899F98F02C88E3FD6625CF8F14389BCF4CFF5046FF2840AF,856,93,0,7,228,0,144,84,205,,
428,iotlab-lille,11,10,1.1696580696938745,75586174,C3:5D,69:AD,A8675C2690D5112059432CBD5AB67F3EBE72FD49A5FCF72A6BD486A0B8A410E7,EEAC3C759B0B85627F494060CA9DCDF295CB5EC91FFC30EE604A2F463A4B78DB,850,89,0,6,245,0,163,81,119,,
429,iotlab-lille,11,10,3.747012143028096,75586174,C3:5D,12:A7,7B89888D5C57BC951EE41844EECBB3BD6B2E80AD66E0BA724B978D862E1A0410,AFF31B1F2F61BCE08145E083F2EFB9E5A2F6E4EF0C23DAD98CDA0F0570ED7322,852,89,0,6,240,0,155,84,388,,
430,iotlab-lille,11,10,3.340673584772987,75586174,C3:5D,F0:BB,40E4D4A3D5DF9D0B68160D2D384A224C45AE8A67D4C14A9C8623F103006520D0,1B64719DC43830892293797C934E8DD68A1CD5437B0160FC7C817F40F9D3541E,857,89,0,4,236,0,153,83,328,,
431,iotlab-lille,11,10,5.698429608234186,75586174,C3:5D,E2:E7,809CB000E0C1A1F725AD94825E688CEB9CDA7DBAF6273E64444A236688435D9A,C8000BB5E47FD3FF6CF1248712A732805F8B547B0478A183D9B70DFED11862E3,852,88,0,4,277,0,196,81,571,,
432,iotlab-lille,11,10,7.094230049836275,75586174,C3:5D,D4:AB,11169C5C28E374EBE7406C359D11B5DCBFD014A7FE548BEAA8535BDD4FF988EA,E894E83A56F543AF2A38F49420DAEB45F2A9623FB1E638CCBF92969B18A54DE7,851,87,0,5,231,0,148,83,711,,
433,iotlab-lille,11,10,6.888258125244727,75586174,C3:5D,0A:E7,8BFF5ED61C22D8E675A7491A27CBC568E586D83AE56C686147B100AE1AE53017,99BB3913868203C6A023043D380BEB778538CB05458FFB71FB294DFC6A813B6A,856,89,0,5,239,0,153,86,683,,
434,iotlab-lille,11,10,9.549371707081047,75586174,C3:5D,45:ED,FDAAC5C0178BD1C61933965A70F030B09BAE6F2F58FD54C36CF72CD162B02B84,888F3433134590F0750760DA2F4921CD1A4B58FAFAC3D2FF3DCD3281098FAE42,851,88,0,3,214,0,130,84,932,,
435,iotlab-lille,11,10,4.800000000000001,75586173,54:BB,28:6B,26E5163F91132078FBEB659039EA639237998632BB38F1571F439E3A44BF2B65,567A089EEB292B72401E1AE5E004D7C318C7B69DCA8C2F9FBE611C3ED2872669,855,86,0,2,230,0,147,83,491,,
436,iotlab-lille,11,10,3.866277279244207,75586173,54:BB,15:7D,BFBFA75F7F70AD44D6C2F3D1CC4C07267B3A93D195F17D3C0AE0DC6D8D0F70A6,67EC1195776C793EB52CD5689EA1F636C0E3CF00691635D5CA636E47F14146C5,850,88,0,3,249,0,168,81,393,,
437,iotlab-lille,11,10,1.8515128949051372,75586173,54:BB,C3:5D,9F614F76ECF471AD16C521FBF80A6F3B1A29B3AF3B528BFBA6B22D08022B6212,2256B52260BA1EB54627B5BD31F97C410EAC9532B553888B10052B1BE20D05EE,856,89,0,1,235,0,148,87,183,,
438,iotlab-lille,11,10,3.68065211613377,75586173,54:BB,0B:6D,063996E6F623BA105F56B8F937F7431FF8FA0E653D3DA1561FE76E53CD9AF550,48696DB70D177DBFB2EFF7B3E38B176B36F31B17BD3E5A110048CFCA9EF28F8D,852,87,0,2,226,0,143,83,373,,
439,iotlab-lille,11,10,2.2152200793600616,75586173,54:BB,69:AD,DE0BC663B57891CE73E663FD1E575B73C9A5E4FB1E6F2B4F756282B0843B68BA,4AA156923AB94F2FD609B64E5A384E033ADE0DC93968B5D953943C60145AF528,857,91,0,5,236,0,154,82,228,,
440,iotlab-lille,11,10,4.831066134923015,75586173,54:BB,12:A7,A7DCDA9932725C0C4EF1B994A9F82F0A89328C412FA449B05F3B16EE353DBFB6,C5393318B58E5644CA7003DF1DEEB19CE376307D27866FB15AE9FE12B959CD4E,852,88,0,3,261,0,180,81,477,,
441,iotlab-lille,11,10,3.8339535730105028,75586173,54:BB,F0:BB,8892991BC780CDB100899D8170CE52829AF2C26EAAED7A26B0BACCBEC7406100,AD1F69755FFAA552E052A67944651254CB2FB5AF52298B7BA930FF653DB20FCF,857,93,0,8,250,0,166,84,405,,
442,iotlab-lille,11,10,6.236280942997999,75586173,54:BB,E2:E7,24E2576E0519177F56708D472C83BEB6D1F493CACE2A5630722FC46B2EB24D9D,C17B8B6EEE9655F4A5D4C1C89447A744042F2D0792FEFF94C62C775D6A86A781,857,89,0,5,260,0,178,82,645,,
443,iotlab-lille,11,10,7.721865059686034,75586173,54:BB,D4:AB,3960270B2A278676C3F1BEBE229985494395126CF424D1749A8D88735A127E1B,6DA084FD03B8D6EB72030DCC7BA3C1C101050C9E5082D0DD3BC97BE09299E602,857,87,0,3,230,0,146,84,846,,
444,iotlab-lille,11,10,7.140532193051159,75586173,54:BB,0A:E7,A616DB038B6654C85BF761E4068B4B13879D8F85EE8C7723D3DF40C4D9585DFE,6263ACD76A012CAA1FC9264F1FBACDB38A0BD719E9C5CE2B299BA1D98CF55E41,857,86,0,1,238,0,154,84,705,,
445,iotlab-lille,11,10,9.814163234835663,75586173,54:BB,45:ED,A35188DE7694AC40013D55FE90C958BDA0917FC8DC91FE882F4327E6E8C20766,18BE41442061D36C5BAE2FA282AFB4A8718EAE8D1F20F530BD06916B5F5F9DFA,847,87,0,5,242,0,159,82,967,,
446,iotlab-lille,11,10,2.7905555002543854,75586174,0B:6D,28:6B,54047C2E97707698FBA781ABCFFDB08812CC4E0AC29964B8C35642B488B6A881,46B56ADD6BD1922E3ADB07ED11B89219943F11AF40447B64D7C0B6AE01412A6A,849,89,0,2,212,0,126,85,282,,
447,iotlab-lille,11,10,1.1696580696938728,75586174,0B:6D,15:7D,E186D2CF251D66BB6688331F08A1A359134E04E13C81DE2870AB9D0FFA7CE9B7,C85877A897A175E0D1B636F7ADA9308D5FEE03D56B4D96E3EAB54BD92AA4184E,854,90,0,4,215,0,127,88,112,,
448,iotlab-lille,11,10,2.0610919436065926,75586174,0B:6D,C3:5D,2A689E14C3E55AC0899F98F02C88E3FD6625CF8F14389BCF4CFF5046FF2840AF,930E27D1E770558514F73C4624F5BF111000BFF9F5FC2ECBE60E258105A960A0,855,86,0,2,260,0,175,85,202,,
449,iotlab-lille,11,10,3.68065211613377,75586174,0B:6D,54:BB,48696DB70D177DBFB2EFF7B3E38B176B36F31B17BD3E5A110048CFCA9EF28F8D,063996E6F623BA105F56B8F937F7431FF8FA0E653D3DA1561FE76E53CD9AF550,855,87,0,5,221,0,136,85,371,,
450,iotlab-lille,11,10,2.400000000000002,75586174,0B:6D,69:AD,ADE9D6A18D372EA09FD051873E1267B0FF5D1D5289E5F342E850DDDF75B328ED,47F688ED6FAE76842520F0881945FCCC239CAC486BF7E61256685C241ED0C4D3,857,89,0,5,266,0,186,80,247,,
451,iotlab-lille,11,10,2.4,75586174,0B:6D,12:A7,CB4E0739F23E0A4DF2801F4F23689836BCFF8CE94DB8322117F75E52DF7DE8B4,B1054A0496E624A1A09A7206F086CDDCE000593B717441E2AC47335FA83EABC9,852,89,0,2,244,0,161,83,239,,
452,iotlab-lille,11,10,3.3941125496954294,75586174,0B:6D,F0:BB,8FE0AC317CB737C99968EF016BCC114757B645D04E7E5AC47B662C3DE69B6150,9BB12523806B851B5489FAB8F320993DF8C7BE02977A17138214DA145D0A7C60,857,89,0,6,254,0,170,84,348,,
453,iotlab-lille,11,10,4.947726750741193,75586174,0B:6D,E2:E7,A32BE5462CFBBD6D474B6D09D22C719D381DA97A3FBA732EEEEB41C7C6E47A22,B5C385E73E8641829F16B274E25B0A456DA94E85EE1C15A214AE5B76D60CB048,851,86,0,1,246,0,162,84,504,,
