,env,method,orientation,d,src,nei,d_est,d_err_absolute,d_err_relative
12939,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
12940,los,decawave,front,2.0,57:81,C3:29,2.1,0.10000000000000009,0.050000000000000044
12941,los,decawave,front,2.0,57:81,C3:29,2.1,0.10000000000000009,0.050000000000000044
12942,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
12943,los,decawave,front,2.0,57:81,C3:29,2.15,0.1499999999999999,0.07499999999999996
12944,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
12945,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
12946,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
12947,los,decawave,front,2.0,57:81,C3:29,2.15,0.1499999999999999,0.07499999999999996
12948,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
12949,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
12950,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
12951,los,decawave,front,2.0,57:81,C3:29,2.11,0.10999999999999988,0.05499999999999994
12952,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
12953,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
12954,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
12955,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
12956,los,decawave,front,2.0,57:81,C3:29,2.11,0.10999999999999988,0.05499999999999994
12957,los,decawave,front,2.0,57:81,C3:29,2.11,0.10999999999999988,0.05499999999999994
12958,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
12959,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
12960,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
12961,los,decawave,front,2.0,57:81,C3:29,2.15,0.1499999999999999,0.07499999999999996
12962,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
12963,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
12964,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
12965,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
12966,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
12967,los,decawave,front,2.0,57:81,C3:29,2.11,0.10999999999999988,0.05499999999999994
12968,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
12969,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
12970,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
12971,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
12972,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
12973,los,decawave,front,2.0,57:81,C3:29,2.15,0.1499999999999999,0.07499999999999996
12974,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
12975,los,decawave,front,2.0,57:81,C3:29,2.15,0.1499999999999999,0.07499999999999996
12976,los,decawave,front,2.0,57:81,C3:29,2.1,0.10000000000000009,0.050000000000000044
12977,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
12978,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
12979,los,decawave,front,2.0,57:81,C3:29,2.17,0.16999999999999993,0.08499999999999996
12980,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
12981,los,decawave,front,2.0,57:81,C3:29,2.15,0.1499999999999999,0.07499999999999996
12982,los,decawave,front,2.0,57:81,C3:29,2.15,0.1499999999999999,0.07499999999999996
12983,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
12984,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
12985,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
12986,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
12987,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
12988,los,decawave,front,2.0,57:81,C3:29,2.17,0.16999999999999993,0.08499999999999996
12989,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
12990,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
12991,los,decawave,front,2.0,57:81,C3:29,2.17,0.16999999999999993,0.08499999999999996
12992,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
12993,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
12994,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
12995,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
12996,los,decawave,front,2.0,57:81,C3:29,2.15,0.1499999999999999,0.07499999999999996
12997,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
12998,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
12999,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13000,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13001,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13002,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13003,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13004,los,decawave,front,2.0,57:81,C3:29,2.1,0.10000000000000009,0.050000000000000044
13005,los,decawave,front,2.0,57:81,C3:29,2.09,0.08999999999999986,0.04499999999999993
13006,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13007,los,decawave,front,2.0,57:81,C3:29,2.17,0.16999999999999993,0.08499999999999996
13008,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
13009,los,decawave,front,2.0,57:81,C3:29,2.1,0.10000000000000009,0.050000000000000044
13010,los,decawave,front,2.0,57:81,C3:29,2.1,0.10000000000000009,0.050000000000000044
13011,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
13012,los,decawave,front,2.0,57:81,C3:29,2.19,0.18999999999999995,0.09499999999999997
13013,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13014,los,decawave,front,2.0,57:81,C3:29,2.15,0.1499999999999999,0.07499999999999996
13015,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13016,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
13017,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13018,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13019,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13020,los,decawave,front,2.0,57:81,C3:29,2.17,0.16999999999999993,0.08499999999999996
13021,los,decawave,front,2.0,57:81,C3:29,2.19,0.18999999999999995,0.09499999999999997
13022,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
13023,los,decawave,front,2.0,57:81,C3:29,2.11,0.10999999999999988,0.05499999999999994
13024,los,decawave,front,2.0,57:81,C3:29,2.11,0.10999999999999988,0.05499999999999994
13025,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13026,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13027,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
13028,los,decawave,front,2.0,57:81,C3:29,2.1,0.10000000000000009,0.050000000000000044
13029,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13030,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13031,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13032,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13033,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13034,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13035,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13036,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
13037,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13038,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13039,los,decawave,front,2.0,57:81,C3:29,2.09,0.08999999999999986,0.04499999999999993
13040,los,decawave,front,2.0,57:81,C3:29,2.1,0.10000000000000009,0.050000000000000044
13041,los,decawave,front,2.0,57:81,C3:29,2.11,0.10999999999999988,0.05499999999999994
13042,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13043,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13044,los,decawave,front,2.0,57:81,C3:29,2.19,0.18999999999999995,0.09499999999999997
13045,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
13046,los,decawave,front,2.0,57:81,C3:29,2.19,0.18999999999999995,0.09499999999999997
13047,los,decawave,front,2.0,57:81,C3:29,2.11,0.10999999999999988,0.05499999999999994
13048,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13049,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13050,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13051,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13052,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13053,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
13054,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13055,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13056,los,decawave,front,2.0,57:81,C3:29,2.21,0.20999999999999996,0.10499999999999998
13057,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
13058,los,decawave,front,2.0,57:81,C3:29,2.1,0.10000000000000009,0.050000000000000044
13059,los,decawave,front,2.0,57:81,C3:29,2.18,0.18000000000000016,0.09000000000000008
13060,los,decawave,front,2.0,57:81,C3:29,2.1,0.10000000000000009,0.050000000000000044
13061,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13062,los,decawave,front,2.0,57:81,C3:29,2.09,0.08999999999999986,0.04499999999999993
13063,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13064,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13065,los,decawave,front,2.0,57:81,C3:29,2.17,0.16999999999999993,0.08499999999999996
13066,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13067,los,decawave,front,2.0,57:81,C3:29,2.11,0.10999999999999988,0.05499999999999994
13068,los,decawave,front,2.0,57:81,C3:29,2.17,0.16999999999999993,0.08499999999999996
13069,los,decawave,front,2.0,57:81,C3:29,2.18,0.18000000000000016,0.09000000000000008
13070,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13071,los,decawave,front,2.0,57:81,C3:29,2.15,0.1499999999999999,0.07499999999999996
13072,los,decawave,front,2.0,57:81,C3:29,2.17,0.16999999999999993,0.08499999999999996
13073,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13074,los,decawave,front,2.0,57:81,C3:29,2.19,0.18999999999999995,0.09499999999999997
13075,los,decawave,front,2.0,57:81,C3:29,2.1,0.10000000000000009,0.050000000000000044
13076,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
13077,los,decawave,front,2.0,57:81,C3:29,2.09,0.08999999999999986,0.04499999999999993
13078,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13079,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13080,los,decawave,front,2.0,57:81,C3:29,2.15,0.1499999999999999,0.07499999999999996
13081,los,decawave,front,2.0,57:81,C3:29,2.18,0.18000000000000016,0.09000000000000008
13082,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13083,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13084,los,decawave,front,2.0,57:81,C3:29,2.18,0.18000000000000016,0.09000000000000008
13085,los,decawave,front,2.0,57:81,C3:29,2.11,0.10999999999999988,0.05499999999999994
13086,los,decawave,front,2.0,57:81,C3:29,2.11,0.10999999999999988,0.05499999999999994
13087,los,decawave,front,2.0,57:81,C3:29,2.2,0.20000000000000018,0.10000000000000009
13088,los,decawave,front,2.0,57:81,C3:29,2.1,0.10000000000000009,0.050000000000000044
13089,los,decawave,front,2.0,57:81,C3:29,2.11,0.10999999999999988,0.05499999999999994
13090,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13091,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
13092,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13093,los,decawave,front,2.0,57:81,C3:29,2.17,0.16999999999999993,0.08499999999999996
13094,los,decawave,front,2.0,57:81,C3:29,2.15,0.1499999999999999,0.07499999999999996
13095,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13096,los,decawave,front,2.0,57:81,C3:29,2.2,0.20000000000000018,0.10000000000000009
13097,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
13098,los,decawave,front,2.0,57:81,C3:29,2.19,0.18999999999999995,0.09499999999999997
13099,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
13100,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
13101,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13102,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13103,los,decawave,front,2.0,57:81,C3:29,2.19,0.18999999999999995,0.09499999999999997
13104,los,decawave,front,2.0,57:81,C3:29,2.22,0.2200000000000002,0.1100000000000001
13105,los,decawave,front,2.0,57:81,C3:29,2.1,0.10000000000000009,0.050000000000000044
13106,los,decawave,front,2.0,57:81,C3:29,2.18,0.18000000000000016,0.09000000000000008
13107,los,decawave,front,2.0,57:81,C3:29,2.18,0.18000000000000016,0.09000000000000008
13108,los,decawave,front,2.0,57:81,C3:29,2.1,0.10000000000000009,0.050000000000000044
13109,los,decawave,front,2.0,57:81,C3:29,2.17,0.16999999999999993,0.08499999999999996
13110,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13111,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13112,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13113,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13114,los,decawave,front,2.0,57:81,C3:29,2.1,0.10000000000000009,0.050000000000000044
13115,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13116,los,decawave,front,2.0,57:81,C3:29,2.2,0.20000000000000018,0.10000000000000009
13117,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13118,los,decawave,front,2.0,57:81,C3:29,2.11,0.10999999999999988,0.05499999999999994
13119,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13120,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13121,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13122,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13123,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
13124,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13125,los,decawave,front,2.0,57:81,C3:29,2.09,0.08999999999999986,0.04499999999999993
13126,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13127,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
13128,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13129,los,decawave,front,2.0,57:81,C3:29,2.21,0.20999999999999996,0.10499999999999998
13130,los,decawave,front,2.0,57:81,C3:29,2.1,0.10000000000000009,0.050000000000000044
13131,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13132,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
13133,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13134,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13135,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13136,los,decawave,front,2.0,57:81,C3:29,2.18,0.18000000000000016,0.09000000000000008
13137,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13138,los,decawave,front,2.0,57:81,C3:29,2.08,0.08000000000000007,0.040000000000000036
13139,los,decawave,front,2.0,57:81,C3:29,2.2,0.20000000000000018,0.10000000000000009
13140,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13141,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13142,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13143,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13144,los,decawave,front,2.0,57:81,C3:29,2.08,0.08000000000000007,0.040000000000000036
13145,los,decawave,front,2.0,57:81,C3:29,2.19,0.18999999999999995,0.09499999999999997
13146,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13147,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13148,los,decawave,front,2.0,57:81,C3:29,2.18,0.18000000000000016,0.09000000000000008
13149,los,decawave,front,2.0,57:81,C3:29,2.1,0.10000000000000009,0.050000000000000044
13150,los,decawave,front,2.0,57:81,C3:29,2.19,0.18999999999999995,0.09499999999999997
13151,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
13152,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13153,los,decawave,front,2.0,57:81,C3:29,2.11,0.10999999999999988,0.05499999999999994
13154,los,decawave,front,2.0,57:81,C3:29,2.17,0.16999999999999993,0.08499999999999996
13155,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13156,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13157,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13158,los,decawave,front,2.0,57:81,C3:29,2.11,0.10999999999999988,0.05499999999999994
13159,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
13160,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13161,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13162,los,decawave,front,2.0,57:81,C3:29,2.17,0.16999999999999993,0.08499999999999996
13163,los,decawave,front,2.0,57:81,C3:29,2.18,0.18000000000000016,0.09000000000000008
13164,los,decawave,front,2.0,57:81,C3:29,2.1,0.10000000000000009,0.050000000000000044
13165,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13166,los,decawave,front,2.0,57:81,C3:29,2.18,0.18000000000000016,0.09000000000000008
13167,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13168,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13169,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13170,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13171,los,decawave,front,2.0,57:81,C3:29,2.15,0.1499999999999999,0.07499999999999996
13172,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13173,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13174,los,decawave,front,2.0,57:81,C3:29,2.21,0.20999999999999996,0.10499999999999998
13175,los,decawave,front,2.0,57:81,C3:29,2.17,0.16999999999999993,0.08499999999999996
13176,los,decawave,front,2.0,57:81,C3:29,2.11,0.10999999999999988,0.05499999999999994
13177,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13178,los,decawave,front,2.0,57:81,C3:29,2.18,0.18000000000000016,0.09000000000000008
13179,los,decawave,front,2.0,57:81,C3:29,2.15,0.1499999999999999,0.07499999999999996
13180,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13181,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13182,los,decawave,front,2.0,57:81,C3:29,2.21,0.20999999999999996,0.10499999999999998
13183,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13184,los,decawave,front,2.0,57:81,C3:29,2.1,0.10000000000000009,0.050000000000000044
13185,los,decawave,front,2.0,57:81,C3:29,2.11,0.10999999999999988,0.05499999999999994
13186,los,decawave,front,2.0,57:81,C3:29,2.11,0.10999999999999988,0.05499999999999994
13187,los,decawave,front,2.0,57:81,C3:29,2.11,0.10999999999999988,0.05499999999999994
13188,los,decawave,front,2.0,57:81,C3:29,2.17,0.16999999999999993,0.08499999999999996
13189,los,decawave,front,2.0,57:81,C3:29,2.15,0.1499999999999999,0.07499999999999996
13190,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13191,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
13192,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13193,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13194,los,decawave,front,2.0,57:81,C3:29,2.11,0.10999999999999988,0.05499999999999994
13195,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13196,los,decawave,front,2.0,57:81,C3:29,2.15,0.1499999999999999,0.07499999999999996
13197,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13198,los,decawave,front,2.0,57:81,C3:29,2.18,0.18000000000000016,0.09000000000000008
13199,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13200,los,decawave,front,2.0,57:81,C3:29,2.15,0.1499999999999999,0.07499999999999996
13201,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13202,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13203,los,decawave,front,2.0,57:81,C3:29,2.11,0.10999999999999988,0.05499999999999994
13204,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
13205,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13206,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
13207,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13208,los,decawave,front,2.0,57:81,C3:29,2.18,0.18000000000000016,0.09000000000000008
13209,los,decawave,front,2.0,57:81,C3:29,2.15,0.1499999999999999,0.07499999999999996
13210,los,decawave,front,2.0,57:81,C3:29,2.09,0.08999999999999986,0.04499999999999993
13211,los,decawave,front,2.0,57:81,C3:29,2.18,0.18000000000000016,0.09000000000000008
13212,los,decawave,front,2.0,57:81,C3:29,2.11,0.10999999999999988,0.05499999999999994
13213,los,decawave,front,2.0,57:81,C3:29,2.2,0.20000000000000018,0.10000000000000009
13214,los,decawave,front,2.0,57:81,C3:29,2.11,0.10999999999999988,0.05499999999999994
13215,los,decawave,front,2.0,57:81,C3:29,2.15,0.1499999999999999,0.07499999999999996
13216,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13217,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13218,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13219,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13220,los,decawave,front,2.0,57:81,C3:29,2.17,0.16999999999999993,0.08499999999999996
13221,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13222,los,decawave,front,2.0,57:81,C3:29,2.17,0.16999999999999993,0.08499999999999996
13223,los,decawave,front,2.0,57:81,C3:29,2.11,0.10999999999999988,0.05499999999999994
13224,los,decawave,front,2.0,57:81,C3:29,2.18,0.18000000000000016,0.09000000000000008
13225,los,decawave,front,2.0,57:81,C3:29,2.15,0.1499999999999999,0.07499999999999996
13226,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13227,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13228,los,decawave,front,2.0,57:81,C3:29,2.17,0.16999999999999993,0.08499999999999996
13229,los,decawave,front,2.0,57:81,C3:29,2.1,0.10000000000000009,0.050000000000000044
13230,los,decawave,front,2.0,57:81,C3:29,2.13,0.1299999999999999,0.06499999999999995
13231,los,decawave,front,2.0,57:81,C3:29,2.1,0.10000000000000009,0.050000000000000044
13232,los,decawave,front,2.0,57:81,C3:29,2.12,0.1200000000000001,0.06000000000000005
13233,los,decawave,front,2.0,57:81,C3:29,2.14,0.14000000000000012,0.07000000000000006
13234,los,decawave,front,2.0,57:81,C3:29,2.17,0.16999999999999993,0.08499999999999996
13235,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
13236,los,decawave,front,2.0,57:81,C3:29,2.19,0.18999999999999995,0.09499999999999997
13237,los,decawave,front,2.0,57:81,C3:29,2.15,0.1499999999999999,0.07499999999999996
13238,los,decawave,front,2.0,57:81,C3:29,2.16,0.16000000000000014,0.08000000000000007
13239,los,decawave,front,2.0,57:81,C3:29,2.15,0.1499999999999999,0.07499999999999996
13240,los,decawave,front,2.0,57:81,C3:29,2.15,0.1499999999999999,0.07499999999999996
13241,los,decawave,front,2.0,57:81,C3:29,2.17,0.16999999999999993,0.08499999999999996
